id,bestEntropyAspectId,text,like,dislike,1-rate,2-rate,3-rate,4-rate,5-rate,6-rate,1-entropy,2-entropy,3-entropy,4-entropy,5-entropy,6-entropy
1064,6,"رابط کاربریش بنظرمن خوبه",3,0,5,5,5,4,5,4,-1.3614863177333,-1.3557354574327,-1.4307744173824,-1.3274162600847,-1.3168830044499,-1.4316223670982
1065,6,"صدای اسپیکرش برخلاف تصورم برخلاف سایزش خوبه desire 810 مقایسه صداش",3,0,5,5,5,4,5,4,-1.387687869371,-1.3338724809265,-1.3932754258865,-1.3368555254787,-1.3023202182173,-1.4993941921864
1067,6,"باهاش کار میکنم لذت میبرم",3,0,5,5,5,4,5,4,-1.3489415731406,-1.233500163667,-1.321542611541,-1.3182948849126,-1.2507248810845,-1.4289808275328
1070,6,"دوربینش سامسونگ نمیرسه خوبه",3,0,5,5,5,4,5,4,-1.4571829793421,-1.3355362307216,-1.3792344626436,-1.3547690905506,-1.3445754247409,-1.5104681492232
1071,6,"درکل بنظرم رنج قیمت محشره",3,0,5,5,5,4,5,4,-1.356778738475,-1.2931808572675,-1.3327260054453,-1.297088006407,-1.3213579422278,-1.4476162402956
1072,6,"بازار خریدم دیجی",3,0,5,5,5,4,5,4,-1.39773782627,-1.3357730956364,-1.3592924023142,-1.3277757375302,-1.3087631820522,-1.4668932758419
1073,6,"گارانتی قیمتش پایین",3,0,5,5,5,4,5,4,-1.5227428863392,-1.447838338642,-1.4635591867664,-1.3928312691579,-1.3989687896848,-1.5383710870122
1074,6,"دارمش کفیت دوربین فیلم برداریش پایینه کافیه ذره تکون بخوری هیچی فیلم عکس تشخیص نشه",0,0,5,5,5,5,5,5,-1.4045560952785,-1.273037792449,-1.3602220107762,-1.2970527235631,-1.2975579503323,-1.4657329235919
1075,6,سلام,0,0,5,5,5,5,5,5,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1076,6,"درکل گوشی عالیه",0,0,5,5,5,5,5,5,-1.3339515975437,-1.2499621044323,-1.2927703936886,-1.2649828407302,-1.280604233467,-1.4200840009461
1077,6,"اون زیادی داغ میکرد",0,0,5,5,5,5,5,5,-1.5189137862435,-1.3385438109312,-1.3994919464128,-1.4041963245322,-1.3975134817283,-1.5309626470434
1078,6,"نسبت قیمتش خوبه",0,0,5,5,5,5,5,5,-1.4286135177666,-1.3548439961661,-1.3995376938568,-1.3523987933685,-1.3583171093141,-1.5019307640901
1079,6,سلام,0,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1081,6,"صفحه نمایش قدرت گوشی هنگ نکردن نداشتن واسم مهمه",0,0,0,0,0,0,0,0,-1.433872758204,-1.3328633612955,-1.409079169634,-1.3455493152814,-1.3281126253457,-1.5015960712342
1082,6,"بازی سنگین اجرا کنه",0,0,0,0,0,0,0,0,-1.3409140073914,-1.2589136512603,-1.3355940910741,-1.2910069282506,-1.2771035267017,-1.45415743382
1083,6,"پاسخ بدید",0,0,0,0,0,0,0,0,-1.5082619016405,-1.3904418154128,-1.4886285564117,-1.3977512141361,-1.3902439868444,-1.5240676541698
1085,6,"کهه انداختم فکر نمیکنم سیم بشه",0,0,5,5,5,5,5,5,-1.3657483979508,-1.2050469005328,-1.2306150350796,-1.1865982895462,-1.2955245884305,-1.427224471735
1086,6,"اولین گوشی دست سامسونگ مدتی نتیجه رسیدم سامسونگ مزخرف",1,0,0,0,0,0,0,0,-1.4452069620639,-1.3395435818899,-1.3353256401464,-1.3379703692426,-1.3390056775691,-1.4750951122439
1087,6,"یعد اون گوشی سونی سری نظرم گوشی چینی دیدم",1,0,0,0,0,0,0,0,-1.425372259646,-1.3283714290478,-1.3614708201031,-1.3367367176578,-1.3473300429259,-1.5003490235584
1088,6,"نظرم اتفاقی گوشی دستم فوقالعادست نظر باطری طراحی کیفیت صفخه نمایش دوربین",1,0,0,0,0,0,0,0,-1.3809989461609,-1.3535745668016,-1.360860461862,-1.3187830317654,-1.3078635360163,-1.4640581317491
1089,6,"مشخصات سخت افزاری میخواید گوشی سونی سامسونگ نمیدن پول برندشم ازتون میگیرن",1,0,0,0,0,0,0,0,-1.3522354966655,-1.2448693714785,-1.2993315100064,-1.2430492240418,-1.2566590725444,-1.4046406531989
1091,6,سلام,1,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1093,6,"ممنون میشم جواب بدید",1,0,0,0,0,0,0,0,-1.4770725575146,-1.3868935076959,-1.4341503814012,-1.400239808047,-1.3820625149776,-1.5269434931325
1094,6,"سلام دوستان عزیز",0,0,0,0,0,0,0,0,-1.4818001452283,-1.3876625645543,-1.4196640616417,-1.3898139098094,-1.3783075821973,-1.5031646763086
1095,6,"اونایی گوشی دوسیم کارت داره ویک",0,0,0,0,0,0,0,0,-1.4083438433425,-1.3202469036774,-1.3779717144893,-1.3554534840916,-1.3261004892292,-1.4589615885457
1097,6,"قابلیت آپدیت اندروید نسخه داره",0,0,0,0,0,0,0,0,-1.4387833799755,-1.3138837281067,-1.3721046193944,-1.3354692971279,-1.3144718929017,-1.4908865551903
1099,6,"گیگ خالی داره درسته",1,0,5,5,5,5,5,5,-1.4921588414906,-1.369280774539,-1.4280559935701,-1.3808386784743,-1.3788938355526,-1.5247245606599
1100,6,"باتریش خوبه درسته",1,0,5,5,5,5,5,5,-1.4455910375561,-1.3461099724181,-1.3997532390458,-1.3664448610206,-1.3419506907881,-1.497211866897
1101,6,"میکنم ریال ریال پولی براش ارزه",1,0,5,5,5,5,5,5,-1.3770775320831,-1.2556111795606,-1.305254921748,-1.2402521473956,-1.1917339483757,-1.4857530324192
1103,6,"خوشگل خوش دسته",1,0,5,5,5,5,5,5,-1.3472523461021,-1.2678426488319,-1.3205486929064,-1.2642526239589,-1.1988286572503,-1.4078190226608
1105,6,"روزه خریدمش",0,0,5,5,5,5,5,5,-1.3408189955228,-1.2841497743233,-1.3294161302663,-1.2823686879172,-1.2355410444175,-1.42870103975
1106,6,"مشکلی وای فای نداره",0,0,5,5,5,5,5,5,-1.4077914737179,-1.2857261498043,-1.4060426622349,-1.3400426519834,-1.274792121292,-1.4733943005134
1109,2,طلاییش,1,0,5,5,5,5,5,5,-1.3049968962361,-1.4029543123699,-1.2648882598136,-1.2374332959448,-1.2966013820143,-1.3991810722119
1110,6,"دیدم سایت خارجی ازش تعریف میکنن",1,0,5,5,5,5,5,5,-1.4422224843573,-1.3455972863352,-1.3868421829586,-1.3421032046118,-1.3725700477627,-1.4967494885992
1113,6,"خوش دسته",1,0,5,5,5,5,5,5,-1.3526103684329,-1.3123196726246,-1.3388239939432,-1.2904559025629,-1.2234731137553,-1.4225318541933
1119,6,"نمایشگر عالی مخصوصا نور",1,0,5,5,5,5,5,5,-1.3269451210746,-1.2482987434502,-1.299149184046,-1.2661666377203,-1.2856815139652,-1.4371913322982
1120,6,باتری,1,0,5,5,5,5,5,5,-1.4388999822679,-1.3614375939883,-1.392192932341,-1.3581467371647,-1.3549079436749,-1.4887213285575
1122,6,"اینو بگم هرکسی بخواد رنج قیمت گوشی بگیره نکنه 100 100 ضرر",1,0,5,5,5,5,5,5,-1.43818395197,-1.331104729572,-1.3770891840209,-1.3388133849391,-1.3125921929549,-1.4940502677415
1124,6,"اگه باشه ضعف بزرگیه",1,0,0,0,0,0,0,0,-1.4787183299957,-1.3452842873445,-1.4511863094053,-1.4127971452691,-1.4188506622494,-1.5060095715567
1125,6,سلام,2,0,5,5,4,4,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1127,6,"گوشی مربوط تنظیمات مودم",2,0,5,5,4,4,5,4,-1.3809171127525,-1.3387289815826,-1.3571966835104,-1.3330999729828,-1.313076376538,-1.4803005040025
1128,6,"رفع مشکل مودم متوجه قدرت وسرعت اتصال گوشی وایفای",2,0,5,5,4,4,5,4,-1.4160518124658,-1.3199445914764,-1.3766547294308,-1.3398687628976,-1.316523706761,-1.4636610229053
1129,6,"دوستان گوشی عالیه باتریش مخصوصا اونایی کلش بازی میکنند بهترینه",2,0,5,5,4,4,5,4,-1.3732107263308,-1.2812539230839,-1.335823082448,-1.2956499323053,-1.2839531573472,-1.4439142815089
1130,6,"درضمن هنگ ولگ نداره RAM گوشی برنامه نصب",2,0,5,5,4,4,5,4,-1.3545869539996,-1.2812863251466,-1.3793285238884,-1.3518886185978,-1.2818791964301,-1.4671942006324
1131,6,"گیگ خالی داره حدود برنامه نصب",2,0,5,5,4,4,5,4,-1.4486519686468,-1.349899180919,-1.4057702795138,-1.3543809407382,-1.3221384212279,-1.5044639403189
1135,6,"هفته میشه",0,0,4,5,4,4,5,4,-1.4394561328641,-1.3533338237707,-1.3845992654638,-1.3611476669899,-1.3380801295816,-1.5060298146184
1136,6,میکنم,0,0,4,5,4,4,5,4,-1.352222283502,-1.2719514811641,-1.3299807749001,-1.2981732844187,-1.2626633201006,-1.4551255828467
1137,6,"جواب دوستانی وای فای پرسیده بگم وای فای مشکلی نظر وای فای گوشی قوی",0,0,4,5,4,4,5,4,-1.4103713000833,-1.2280087679275,-1.3830124816223,-1.3375721208997,-1.2498084826788,-1.4613253617159
1138,6,"gps قوی داره آنتن دهیش خوبه باهاش مشکلی اگه سال دیگه هین کیفیت کار کنه دیگه عالی",0,0,4,5,4,4,5,4,-1.3959582964731,-1.2782723171693,-1.3461304461462,-1.3080052468875,-1.2859987551824,-1.4349547200104
1139,1,باسلام,1,0,5,5,5,5,5,5,-1.455004923164,-1.2830575942533,-1.4229694883865,-1.4006337599736,-1.2315904695388,-1.4423585089404
1141,6,"دستگاه 3تا مکان داره سیم کارت عکس اون موجود سرچ گوگل میتونید بابت خیال",1,0,5,5,5,5,5,5,-1.4371970920982,-1.3542824632019,-1.3770065732872,-1.3414855733791,-1.3690218919458,-1.4792515743667
1143,6,"ممنون دیجیکالا",1,0,5,5,5,5,5,5,-1.4364865237738,-1.3344297080807,-1.3609886175855,-1.3172704910609,-1.3424898159494,-1.4903736761457
1144,6,کمک,0,0,0,0,0,0,0,0,-1.4469206967936,-1.4098477894946,-1.3984590724193,-1.4461754928074,-1.3619756659355,-1.5508384132634
1146,6,"گارانتیش زیاد جالب",0,0,5,5,5,5,5,5,-1.4748251365901,-1.3978197934956,-1.4184187437178,-1.4037153733898,-1.3912418035257,-1.5157279568986
1147,6,"صبح زنگ زدم ببینم کیه چیه ماه تعویض",0,0,5,5,5,5,5,5,-1.3627611322291,-1.3004934319005,-1.332246457684,-1.3503385387252,-1.2328525452943,-1.4373456736754
1148,6,"بعدشم دیگه وصل آخرشم قطع",0,0,5,5,5,5,5,5,-1.4179556668752,-1.2402729322541,-1.352229039437,-1.3465329302737,-1.296365286188,-1.4747335436773
1149,6,سلام,0,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1150,6,"دوستان اتصال وای فایش",0,0,0,0,0,0,0,0,-1.4119015017852,-1.264893146897,-1.4327212613882,-1.3823673704986,-1.2858431727273,-1.4726330264199
1151,6,"اگه باشه بده",0,0,0,0,0,0,0,0,-1.4912781551434,-1.3751316318373,-1.4292636725552,-1.4167076019359,-1.3999859949879,-1.5502444874741
1152,1,"راهنمایی کنین",0,0,0,0,0,0,0,0,-1.4964467843807,-1.4030429214536,-1.417919691834,-1.4160654713386,-1.3605048728823,-1.4886627008511
1153,6,تشکر,0,0,0,0,0,0,0,0,-1.4667871571112,-1.3697494412366,-1.4208882536986,-1.3728139592695,-1.3702140207212,-1.4898704040097
1156,6,"build number نسخه نرم افزاری ورژن نرم افزار گوشی",0,0,0,0,0,0,0,0,-1.3501966130413,-1.2276857437729,-1.3002918290779,-1.2977294622135,-1.2764783257367,-1.4545410555207
1157,6,"وای فای وصل نمیشه یکبار گوشیت ریست کارخانه اتصال مودم دیگه",0,0,0,0,0,0,0,0,-1.4599670701192,-1.3502186222995,-1.417924377504,-1.37582303031,-1.3323689678487,-1.4987750104516
1159,6,"دیجی لوازم جانبی گارد",0,0,0,0,0,0,0,0,-1.3517934024,-1.3329635322663,-1.3508101511095,-1.3224264108172,-1.2777473602602,-1.4191101371112
1160,6,موجود,0,0,0,0,0,0,0,0,-1.3843822018335,-1.3127183348683,-1.3214070708996,-1.3212430350702,-1.3332627401601,-1.4151571131582
1161,1,باسلام,0,0,5,5,5,5,5,5,-1.455004923164,-1.2830575942533,-1.4229694883865,-1.4006337599736,-1.2315904695388,-1.4423585089404
1162,6,"دوستانی مدل دوسیم کارت دارن دیجی کالا خریدن بگن",0,0,5,5,5,5,5,5,-1.4681369824566,-1.3715808609001,-1.4089334407419,-1.3895377043897,-1.3782460644802,-1.5222303371778
1163,6,"چجوریه سیم SDکارت انتخاب کدوم جداگانه داره",0,0,5,5,5,5,5,5,-1.3699674325662,-1.3171931956022,-1.3590141161798,-1.3342083108127,-1.2956002764384,-1.4808943949353
1164,6,"درمورد فایش توضیح بدین وصل میشه مشکلی نداره خوندم وای فایش مشکل داره",0,0,5,5,5,5,5,5,-1.419067372306,-1.300155115921,-1.3789214181734,-1.3608243861373,-1.3011794281109,-1.4853707960334
1165,6,"ممنون میشم اگه جواب بدین",0,0,5,5,5,5,5,5,-1.4763683606121,-1.3928646814908,-1.4298354364047,-1.4128081721791,-1.381876996489,-1.5243522139884
1166,6,تشکر,0,0,5,5,5,5,5,5,-1.4667871571112,-1.3697494412366,-1.4208882536986,-1.3728139592695,-1.3702140207212,-1.4898704040097
1167,6,"جواب سوال مارو بده",0,0,4,4,4,4,5,4,-1.433048118777,-1.3899357346172,-1.4506102371423,-1.3913375311242,-1.4014137907346,-1.4832770702695
1168,6,"گارانتی مایکروتل تیم فرقی باهم دارن",0,0,4,4,4,4,5,4,-1.4891778760485,-1.3746798294097,-1.4071043825127,-1.3402903194366,-1.3586958128768,-1.5014381059152
1171,6,سلام,2,0,5,5,4,4,5,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1175,6,"خودتون دستتون نگیرید گوشی متوجه نمیشین نظیره نسبت قیمتش شگفت زده میشید امکاناتش",2,0,5,5,4,4,5,4,-1.3863027560377,-1.2994966972138,-1.3407176502029,-1.3062790075488,-1.2940488918511,-1.4653448303044
1178,6,"دوتا سوال دوستان",2,0,5,5,4,4,5,4,-1.4671870736942,-1.3985356531928,-1.4264827714739,-1.406944580193,-1.3739039209455,-1.478791333376
1181,6,"دوستان ممنون میشم راهنمایی",2,0,5,5,4,4,5,4,-1.4855770390494,-1.4010732115197,-1.4209269530177,-1.3987811786358,-1.375366712072,-1.4979757029355
1182,6,سلام,1,0,5,5,5,5,5,5,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1183,6,"ماهی میشه گوشی العاده خریدم",1,0,5,5,5,5,5,5,-1.3807154314922,-1.2756242031735,-1.3364231642716,-1.3060149720147,-1.2782097226774,-1.4445148088088
1184,6,"تلفن همراه معنا تامین مزایای زیادی داره نمیگم",1,0,5,5,5,5,5,5,-1.3938883474219,-1.2415758076532,-1.3132358976388,-1.308542816992,-1.2934841554183,-1.4415888850193
1185,6,"عیب کوچک داره",1,0,5,5,5,5,5,5,-1.4192345320776,-1.2993837914466,-1.4022269408874,-1.2963786935066,-1.3609672273846,-1.485227061813
1189,6,"بعضی بازی دچار کندی میشه",1,0,5,5,5,5,5,5,-1.4343535155881,-1.3117172710981,-1.3822771010158,-1.3185815419301,-1.3022375383567,-1.471974624767
1190,6,"امیدوارم بهتون کمک لازم",1,0,5,5,5,5,5,5,-1.431918959757,-1.3219098798352,-1.3750998800281,-1.3464066438505,-1.3237433139526,-1.5066869114978
1191,6,"بخرید مطمئن خریدش پشیمون نمیشید",1,0,5,5,5,5,5,5,-1.3480621811966,-1.2220597357502,-1.261471878547,-1.2183483061719,-1.2230802266207,-1.4069936835872
1192,6,"ممنون دیجیکالا خاطر نقد برسی خوبش کمک بزرگی",1,0,5,5,5,5,5,5,-1.4270197898179,-1.3247827283161,-1.3749534669655,-1.3670716893561,-1.3556095085308,-1.488984744753
1193,6,"گوشی دستم مشکلی نداره دکمه پاورش مقدار لقی میزنه نظرتون طبیعیه اینجوری باشه",0,0,4,5,4,4,5,4,-1.329572135841,-1.2233869361479,-1.325876478658,-1.3041851317315,-1.247449509089,-1.4447120919532
1194,6,بهتره,0,0,0,0,0,0,0,0,-1.3759385466496,-1.3209308661117,-1.3598199365786,-1.3745318041791,-1.2672121573451,-1.4618711307966
1196,6,"دوستان سوال",0,0,4,4,4,4,5,4,-1.4777782389409,-1.3761014965587,-1.4202001274037,-1.4025688746354,-1.3722396763083,-1.4967687817838
1197,6,"گارانتی مایکروتل تیم فرقی باهم دارن",0,0,4,4,4,4,5,4,-1.4891778760485,-1.3746798294097,-1.4071043825127,-1.3402903194366,-1.3586958128768,-1.5014381059152
1201,6,سلام,1,0,4,4,4,4,4,4,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
1202,6,"دوستان میتونه منو راهنمایی کنه",1,0,4,4,4,4,4,4,-1.474410320908,-1.3664901203428,-1.4139067779126,-1.3869436952245,-1.3669946425307,-1.4984523215735
1204,6,"لوازم جانبی موجود",1,0,0,0,0,0,0,0,-1.3831256085119,-1.3359847112692,-1.3538269429065,-1.3293714127134,-1.3127796563058,-1.4369965769942
1206,6,"میخواستم بخرم آخه",2,0,4,4,4,4,5,4,-1.4729387247057,-1.416283143899,-1.4315592889037,-1.4138953895165,-1.387213350704,-1.4982382038627
1209,6,"اندازه قبلی پول حسابی زدی ذوقم",2,0,4,4,4,4,5,4,-1.4993426662231,-1.4171974194472,-1.4718748659009,-1.4074971142303,-1.3247722223994,-1.5890050695244
1211,6,"گوشیه خوبیه",1,0,0,0,0,0,0,0,-1.4260029961663,-1.3368918902331,-1.379352876437,-1.3450683360265,-1.3366497578563,-1.483639278079
1212,6,"همتون پیشنهاد میکنم بخرین",1,0,0,0,0,0,0,0,-1.4028268423913,-1.3057437853148,-1.367490782187,-1.3524285240751,-1.2787669338995,-1.4780027299927
1213,6,"سلام خسته نباشید",0,0,4,5,4,4,5,4,-1.4912564527692,-1.3394891188817,-1.4151222759689,-1.386704566984,-1.3574446860378,-1.5153598761698
1214,6,"والا جایی کاربرا سایت فرکانس باند ایرانسل 1800 صحت صحتش دیگه عهده کاربران محترم دیجیکالا واگذار میشه",0,0,4,5,4,4,5,4,-1.3954061321896,-1.2254325374238,-1.35054710197,-1.2907823006777,-1.2503117170787,-1.4447329948117
1215,6,"قسمت مشخصاتی گوشی سایت نوشته قسمت فرکانس پشتیبانی باند 900",0,0,4,5,4,4,5,4,-1.4077140688952,-1.3508785357559,-1.4045953109539,-1.3351468313321,-1.3087510329856,-1.5107080138164
1217,6,"اگه طبق مشخصاتی الآن دیجیکالا محصول قرار بریم بگیم گوشی ایرانسل پشتیبانی",0,0,4,5,4,4,5,4,-1.4563693324873,-1.3437967223077,-1.3998549541896,-1.3401425432032,-1.3523388822816,-1.4946369365687
1218,6,"گوشی خریدم داره نداره شهر درستی نداره برسه",0,0,4,5,4,4,5,4,-1.4654494028024,-1.3745189513025,-1.4375133371332,-1.3761458947492,-1.3664471434292,-1.513251411248
1219,1,موفق,0,0,4,5,4,4,5,4,-1.4892537540754,-1.3438148527673,-1.3725975673903,-1.3455783695599,-1.3092827194208,-1.4807713298205
1221,6,"اگه سایت ایرانسل برید",0,0,0,0,0,0,0,0,-1.469885799404,-1.388988440802,-1.4235764680997,-1.3885649017463,-1.355774110138,-1.5022488403835
1222,6,"اونجا صفحه میتونید گوشی بخواید مدل گوشی سریال گوشی بزنید نشون میده ایرانسل پشتیبانی میکنه",0,0,0,0,0,0,0,0,-1.4569191869148,-1.3593882672778,-1.4198671319356,-1.3764614157174,-1.363636076543,-1.5101472319009
1223,1,موفق,0,0,0,0,0,0,0,0,-1.4892537540754,-1.3438148527673,-1.3725975673903,-1.3455783695599,-1.3092827194208,-1.4807713298205
1224,6,"سوال گوش 4جی ایرانسل ساپورت میکنه",0,0,5,5,4,4,5,4,-1.4443998666021,-1.3768518931901,-1.4193340433541,-1.3807583609694,-1.3498096742949,-1.490422910383
